context	label	split
Developed Systems Our developed system is built on the work by <CITED HERE> , using Constrained Latent Left-Linking Model ( CL3M ) as our mention-pair coreference model in the joint framework10 .	Uses	train
The best performance on the Brown corpus , a 0.2 % error rate , was reported by <CITED HERE> , who trained a decision tree classifier on a 25-million-word corpus .	CompareOrContrast	train
Most approaches rely on VerbNet ( Kipper et al. , 2000 ) and FrameNet ( Baker et al. , 1998 ) to provide associations between verbs and semantic roles , that are then mapped onto the current instance , as shown by the systems competing in semantic role labelling competitions ( Carreras and Marquez , 2004 ; Carreras and Marquez , 2005 ) and also ( Gildea and Jurafsky , 2002 ; Pradhan et al. , 2005 ; <CITED HERE> ) .	Background	train
These include devices such as interleaving the components ( McDonald 1983 ; <CITED HERE> ) , backtracking on failure ( Appelt 1985 ; Nogier 1989 ) , allowing the linguistic component to interrogate the planner ( Mann 1983 ; Sondheimer and Nebel 1986 ) , and Hovy 's notion of restrictive ( i.e. , bottom-up ) planning ( Hovy 1988a , 1988c ) .	Background	train
The system was trained on the Penn Treebank ( Marcus et al. , 1993 ) WSJ Sections 221 and tested on Section 23 ( Table 1 ) , same as used by Magerman ( 1995 ) , Collins ( 1997 ) , and <CITED HERE> , and became a common testbed .	CompareOrContrast	train
<CITED HERE> was the first scholar who stressed the impact of the digital revolution to the medium of writing .	Background	train
A similar problem is discussed in the psycholinguistics of interpretation ( <CITED HERE> ) : Interpretation is widely assumed to proceed incrementally , but vague descriptions resist strict incrementality , since an adjective in a vague description can only be fully interpreted when its comparison set is known .	Background	train
Much of theoretical linguistics can be formulated in a very natural manner as stating correspondences ( translations ) between layers of representation structures ( <CITED HERE> ) .	Background	train
In our previous work ( <CITED HERE> ) , we applied this method to a small subset of WordNet nouns and showed potential applicability .	Extends	train
Much of the earlier work in anaphora resolution heavily exploited domain and linguistic knowledge ( Sidner 1979 ; Carter 1987 ; <CITED HERE> ; Carbonell and Brown 1988 ) , which was difficult both to represent and to process , and which required considerable human input .	Background	train
the mention sub-type , which is a sub-category of the mention type ( <CITED HERE> ) ( e.g. OrgGovernmental , FacilityPath , etc. ) .	Uses	train
For more details on the proprieties of SSTC , see <CITED HERE> .	Background	train
This has been reported for other languages , too , dependent on the generality of the chosen approach ( J Â¨ appinen and Niemist Â¨ o , 1988 ; Choueka , 1990 ; <CITED HERE> ; Ekmekc Â¸ ioglu et al. , 1995 ; Hedlund et al. , 2001 ; Pirkola , 2001 ) .	Background	train
Specifically , we used Decision Graphs ( Oliver 1993 ) for Doc-Pred , and SVMs ( <CITED HERE> ) for Sent-Pred .11 Additionally , we used unigrams for clustering documents and sentences , and unigrams and bigrams for predicting document clusters and sentence clusters ( Sections 3.1.2 and 3.2.2 ) .	Uses	train
To prepare SMT outputs for post-editing , the creators of the corpus used their own WMT10 system ( Potet et al. , 2010 ) , based on the Moses phrase-based decoder ( <CITED HERE> ) with dense features .	Uses	train
To model o ( Li , S â T ) , o ( Ri , S â T ) , i.e. the reordering of the neighboring phrases of a function word , we employ the orientation model introduced by <CITED HERE> .	Uses	train
The syntactic structures of the input data are produced by a parser with good coverage and detailed syntactic information , DIPETT ( <CITED HERE> ) .	Uses	train
In particular , ( <CITED HERE> ) lists the converses of some 3 500 predicative nouns .	Future	train
This is similar to the `` deletion '' strategy employed by <CITED HERE> , but we do it directly in the grammar .	CompareOrContrast	train
Although this study falls under the general topic of discourse modeling , our work differs from previous attempts to characterize text in terms of domainindependent rhetorical elements ( McKeown , 1985 ; <CITED HERE> ) .	CompareOrContrast	train
Many NLP applications require knowledge about semantic relatedness rather than just similarity ( <CITED HERE> ) .	Background	train
Other work on modeling the meanings of verbs using video recognition has also begun showing great promise ( <CITED HERE> ; Regneri et al. , 2013 ) .	Background	train
It has been shown ( <CITED HERE> ) that the subcategorization tendencies of verbs vary across linguistic domains .	Motivation	train
In the system , we extract both the minimal GHKM rules ( <CITED HERE> ) , and the rules of SPMT Model 1 ( Galley et al. , 2006 ) with phrases up to length L = 5 on the source side .	Uses	train
Note that this ensures that greater importance is attributed to longer chunks , as is usual in most EBMT systems ( cfXXX Sato and Nagao 1990 ; <CITED HERE> ; Carl 1999 ) .7 As an example , consider the translation into French of the house collapsed .	Background	train
One of the better-known approaches is described in <CITED HERE> , which suggested that abbreviations first be extracted from a corpus using abbreviation-guessing heuristics akin to those described in Section 6 and then reused in further processing .	Background	train
Unlike the models proposed by <CITED HERE>b ) , this model is symmetric , because both word bags are generated together from a joint probability distribution .	CompareOrContrast	train
We apply two different priming experiments namely , the cross modal priming and masked priming experiment discussed in ( Forster and Davis , 1984 ; Rastle et al. , 2000 ; <CITED HERE> ; Marslen-Wilson et al. , 2008 ) for Bangla morphologically complex words .	Uses	train
( Watanabe et al. , 2007 ; Chiang et al. , 2008 ; <CITED HERE> ) proposed other optimization objectives by introducing a margin-based and ranking-based indirect loss functions .	Background	train
Our work extends directions taken in systems such as Ariane ( Vauquois and Boitet , 1985 ) , FoG ( Kittredge and Polguere , 1991 ) , JOYCE ( Rambow and <CITED HERE> ) , and LFS ( Iordanskaja et al. , 1992 ) .	Extends	train
Since the arguments can provide useful semantic information , the SRL is crucial to many natural language processing tasks , such as Question and Answering ( Narayanan and Harabagiu 2004 ) , Information Extraction ( Surdeanu et al. 2003 ) , and Machine Translation ( <CITED HERE> ) .	Background	train
Such systems extract information from some types of syntactic units ( clauses in ( Fillmore and Atkins , 1998 ; Gildea and Jurafsky , 2002 ; Hull and Gomez , 1996 ) ; noun phrases in ( Hull and Gomez , 1996 ; <CITED HERE> ) ) .	Background	train
Association Norms ( AN ) is a collection of association norms collected by Schulte im <CITED HERE> .	Uses	train
Stanford University is developing the English Resource Grammar , an HPSG grammar for English , as a part of the Linguistic Grammars Online ( LinGO ) project ( <CITED HERE> ) .	Background	train
The changes made were inspired by those described in <CITED HERE> , page 75 ) .	Motivation	train
The grammar code system used in LDOCE is based quite closely on the descriptive grammatical framework of <CITED HERE> , 1985 ) .	Extends	train
Our task was made possible by the fact that while far from being a database in the accepted sense of the word , the LDOCE typesetting tape is the only truly computerised dictionary of English ( <CITED HERE> ) .	Background	train
A detailed description of the kinds of expectation mechanisms appearing in these systems appears in <CITED HERE> .	Background	train
Using the GHKM algorithm ( <CITED HERE> ) , we can get two different STSG derivations from the two U-trees based on the fixed word alignment .	Uses	train
The need for information systems to support physicians at the point of care has been well studied ( Covell et al. , 1985 ; Gorman et al. , 1994 ; <CITED HERE> ) .	Background	train
Task properties Determining whether or not a speaker supports a proposal falls within the realm of sentiment analysis , an extremely active research area devoted to the computational treatment of subjective or opinion-oriented language ( early work includes Wiebe and Rapaport ( 1988 ) , Hearst ( 1992 ) , <CITED HERE> , and Wiebe ( 1994 ) ; see Esuli ( 2006 ) for an active bibliography ) .	Background	train
Table look-up using an explicit translation lexicon is sufficient and preferable for many multilingual NLP applications , including `` crummy '' MT on the World Wide Web ( Church & Hovy , 1993 ) , certain machine-assisted translation tools ( e.g. ( Macklovitch , 1994 ; Melamed , 1996b ) ) , concordancing for bilingual lexicography ( <CITED HERE> ; Gale & Church , 1991 ) , computerassisted language learning , corpus linguistics ( Melby .	Background	train
