context	label	split
The existing fingerprinting systems have been the foundation of numerous successful ML models for predicting the energies from atomic configurations <CITED HERE> , BIBREF9 , or energy contributions from local electronic structure BIBREF3 .	not used	train
The experimental [93] [94] [95] [96] [97] and MD studies [98] [99] <CITED HERE> of NT structures have demonstrated that they are also beneficial to the adsorption of irradiation-induced defects, and thus can effectively reduce the irradiation hardening effect and keep good ductility.	not used	train
The experimental and ab initio data were adopted from the overview presented in <CITED HERE> .	not used	test
The experimental data 35, 36 and other theoretical calculations <CITED HERE> are also included.	not used	train
The exponential function that best fits the perfect SFT diffusivities was D [28] <CITED HERE> [30] [31] , k B is the Boltzmann constant and T 5 700 K is the temperature.	not used	train
The face-centered-cubic (FCC) (001) nanowires of seven metals were modelled with embedded atom method (EAM) potentials [20] [21] <CITED HERE> .	used	val
The failure of these more approximate models in simulating various physical systems is well known BIBREF34 , <CITED HERE> , BIBREF36 , BIBREF37 , BIBREF23 and it has been understood for some time that access to a systematic self-consistent first principles simulation methodology would be highly desirable BIBREF29 , BIBREF15 , BIBREF20 .	not used	train
The fast parallel computing algorithm BIBREF4 was used for MD simulations of interactions among atoms in the crystalline state with interatomic potential by Jacobsen, Norskov, Puska (JNP-potential) <CITED HERE> on the basis of embedded atom method (EAM) for aluminum (Al).	used	train
The figure presents the defects as obtained with the Chiesa potential <CITED HERE> 26] for Fe.	used	train
The first one (hereinafter referred to as EAM-2008) is a widely accepted model <CITED HERE> , BIBREF26 , which has been specially designed to describe liquid and glassy states of the Cu-Zr alloys.	not used	train
The first potential was suggested by Tersoff <CITED HERE> 24] , while the second potential (ReaxFF) was developed by van Duin , Goddard and co-workers [25] and later improved in [26] .	not used	test
The fitted parameters imply that if the activation probability is larger than 0.61, the regions with the corresponding atoms can be regarded as FUs in MGs, which is responsible for the stress-induced irreversible atomic rearrangements in MGs in elastic deformation regime and consistent with the experimental measurements [22] [23] [24] [25] [26] <CITED HERE> .	not used	val
The force field is described by an embedded-atom method (EAM) potential for Ni-Al system <CITED HERE> .	used	val
The force matching method has been applied to metallic (Ercolessi, 1994; <CITED HERE> Grochola 2005) , covalent (Lenosky, 2000) , and ionic systems (Umeno, 2002; Aguado, 2003) .	not used	train
The force matching method has been applied to metallic (Ercolessi, 1994; Li, 2003; <CITED HERE> , covalent (Lenosky, 2000) , and ionic systems (Umeno, 2002; Aguado, 2003) .	not used	train
The formation of PFs at straight crack tips is exemplified in Figs. FIGREF2 (a) and FIGREF2 (b) for two different embedded atom method (EAM) potentials for Fe. Whereas for the Chamati potential <CITED HERE> , Fig. FIGREF2 (a), no extended planar defects appear on 110 planes (inclined by INLINEFORM0 45 INLINEFORM1 ), these defects are clearly visible (green colored atoms) for the Mendelev-II potential BIBREF33 ; Fig. FIGREF2 (b).	used	train
The full atomistic model utilizes a reactive force field (ReaxFF) <CITED HERE> 25] potential for the behavior of nanotubes implemented via the massively paralyzed MD modeling code LAMMPS (http://lammps.sandia.gov/) [26].	used	train
The full expressions for these terms as well as the included parameters can be found in more detail in a previous publication from our group <CITED HERE> .	used	train
The functions INLINEFORM5 and INLINEFORM6 are given by the following expressions: <CITED HERE> DISPLAYFORM0	extended	train
The general idea of combining traditional interatomic potentials with NNs was previously discussed by Malshe et al. BIBREF40 , who constructed an adjustable Tersoff potential <CITED HERE> BIBREF42 , BIBREF43 for a Si INLINEFORM0 cluster.	not used	train
The heat treatment was finally performed at 1100 °C for 2-5 h in vacuum (range 10 −1 -10 −3 mbar) allowing the Al diffusion inwards the substrates but avoiding its high temperature oxidation (for process details, see Ref. <CITED HERE> and citations therein).	not used	test
The hydroxyapatite parameters extend the INTERFACE force field 74 following a series of developments for clay minerals, silica, cement minerals, aluminates, metals, and calcium sulfates. 43, 68, 72, 90, <CITED HERE>	not used	train
The importance of this result, which typically is underestimated or ignored in MD studies performed with one interatomic potential, confirms comparable findings from the MD study of <CITED HERE> on 5 other interatomic potentials for iron.	not used	test
The in-plane interactions between carbon atoms are described using the AIREBO-M and the LCBOP-I models, which both give the correct nearest neighbor C-C distance BIBREF17 , BIBREF18 , BIBREF19 , BIBREF20 , <CITED HERE> .	used	train
The influence of this compression was verified to be trivial.A mixed Tersoff-ZBL potential was applied to describe the interactions among Fe and C atoms and was successfully used to study the interaction of dislocations with carbides in bcc-Fe [28, <CITED HERE> .	used	test
The inherent structure of a liquid, with these vibrational contributions excluded, represents the local minimum of the potential energy basin the liquid is in 5, 6, 41 and has been widely utilized to study the liquid structure [42] [43] <CITED HERE> [45] .	not used	train
The initial configuration, generated with the open-source Large-scale Atomic/Molecular Massively Parallel Simulator (LAMMPS) software package [28, 29] , was a pure, single crystal of BCC Cr with periodic boundary conditions in all directions and initial geometry minimized according to the concentration-dependent embedded atom method (CD-EAM) potential developed by Stukowski et al. [30] [31] <CITED HERE> .	used	train
The interaction among Cu atoms is characterized by the many body embedded atom method (EAM) interatomic potential from <CITED HERE> .	used	test
The interaction among Ta atoms is described by EAM potential proposed by <CITED HERE> .	used	train
The interaction among the Pt atoms in the fcc lattice was described with a 12-6 LennardJones potential according to Heinz et al. <CITED HERE> with a cutoff of 12 Å .	used	train
The interaction between copper atoms was described through embedded-atom method (EAM) potential function developed by Johnson <CITED HERE> [33] [34] , which could provide an effective description of the transition metals with the FCC structure.	used	train
The interaction between the Si atoms is described by the Stillinger-Weber model in <CITED HERE> .	used	train
"The interaction functions usually take the form of the familiar Mie, Lennard-Jones, and Morse potentials (Moelwyn-Hughes [25] ), however threebody terms can be introduced directly into the interaction functions (Stillinger <CITED HERE> ) or, alternatively, ""local"" modifications can be made to two-body representations (Tersoff [35] ) (Fig. 9 ).n f i = N p j =i ⎛ ⎜ ⎝α1i j ||r pi − r pj || −β 1 attraction − α 2i j ||r pi − r pj || −β 2 repulsion ⎞ ⎟ ⎠ n i j unit vector ,(11."	not used	val
The interaction potential used in this study was the effective many body potential developed by Vashishta et al. <CITED HERE>, which has very good performance on reproducing the brittle fracture and high pressure phase transformation (HPPT) of SiC <CITED HERE> 48] .	not used	test
The interactions between Si-Si, Cu-Cu and Cu-Si are described by the AlSiMgCuFe modified embedded atom method (MEAM) potential <CITED HERE> .	used	train
The interactions between TMA-Cl and TMA-mW were described by the two-body part of Stillinger-Weber potential as well as a short-ranged Yukawa potential to mimic the shielded coulomb interactions <CITED HERE>.	extended	val
The interactions between silicon atoms the Stilling-Weber potential <CITED HERE> is used.	used	test
The interatomic force and pair energy are calculated using the Cu EAM potential <CITED HERE> ) with respect to the interatomic distance.	used	train
